Age,Subscription_Type,Watch_Time_Hours,Churn,Usage_Intensity,Is_Heavy_User,Age_Group,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_Mexico,Country_UK,Country_USA,Favorite_Genre_Action,Favorite_Genre_Comedy,Favorite_Genre_Documentary,Favorite_Genre_Drama,Favorite_Genre_Horror,Favorite_Genre_Romance,Favorite_Genre_Sci-Fi
68,1,268.83,0,3.896086956521739,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
47,1,620.78,0,12.932916666666666,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,2,747.21,0,18.224634146341465,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,2,661.48,0,11.812142857142858,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,1,26.9,0,0.4559322033898305,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,260.46,1,17.363999999999997,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
48,1,869.19,0,17.73857142857143,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,0,854.24,1,10.678,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,0,829.26,0,10.631538461538462,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,0,758.46,1,16.488260869565217,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,1,615.96,0,14.665714285714287,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
31,1,838.16,0,26.1925,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,1,483.21,0,9.117169811320755,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62,2,517.56,0,8.215238095238094,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,0,278.51,1,6.631190476190476,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,2,213.11,0,2.7321794871794873,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32,0,582.22,0,17.643030303030304,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,0,339.55,1,6.791,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
75,0,451.36,1,5.9389473684210525,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32,1,127.97,0,3.877878787878788,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48,1,10.04,0,0.20489795918367346,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
70,2,582.54,0,8.204788732394366,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,2,595.18,0,35.010588235294115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2,676.4,1,12.298181818181817,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35,0,954.72,1,26.52,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0,1.09,1,0.023695652173913045,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25,0,887.47,1,34.13346153846154,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
55,2,970.44,0,17.329285714285714,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
77,2,197.66,0,2.534102564102564,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
58,0,749.34,1,12.700677966101695,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26,2,564.5,0,20.90740740740741,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17,0,839.71,0,46.650555555555556,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16,1,975.61,0,57.388823529411766,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,1,78.77,0,3.9385,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69,0,8.46,1,0.12085714285714287,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,1,677.98,0,30.817272727272726,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,0,550.08,0,21.15692307692308,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,825.04,1,20.625999999999998,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
41,0,652.69,1,15.540238095238097,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15,0,432.73,1,27.045625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14,2,361.17,0,24.078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60,2,89.84,0,1.4727868852459016,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
65,0,745.98,1,11.302727272727273,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
54,2,214.37,1,3.8976363636363636,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,1,89.55,0,2.7984375,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
55,1,824.09,0,14.715892857142858,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
55,1,645.29,0,11.523035714285713,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57,2,683.03,0,11.776379310344828,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
78,1,299.12,0,3.7863291139240505,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
76,2,701.7,0,9.112987012987013,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
57,1,532.65,0,9.183620689655172,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66,1,207.83,0,3.1019402985074627,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,2,595.34,0,14.52048780487805,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14,2,304.23,0,20.282,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52,0,829.41,1,15.649245283018868,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27,1,844.32,0,30.154285714285717,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,0,314.73,1,13.683913043478261,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,1,115.28,0,3.2937142857142856,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
78,2,681.19,1,8.622658227848103,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,0,891.02,0,29.700666666666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,1,23.62,0,0.6748571428571429,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
60,1,561.61,0,9.20672131147541,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58,0,102.77,1,1.741864406779661,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
69,0,853.21,0,12.188714285714287,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
57,0,299.59,1,5.165344827586207,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,1,257.97,0,10.318800000000001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,2,515.87,0,19.841153846153848,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41,1,227.39,0,5.4140476190476186,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,885.68,1,49.20444444444444,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,2,341.49,0,7.941627906976745,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
54,1,814.78,0,14.814181818181817,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
14,2,514.45,0,34.29666666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,1,282.81,0,9.427,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,0,636.4,1,21.21333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
79,2,959.1,0,11.98875,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74,0,125.91,1,1.6787999999999998,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,1,601.5,0,8.23972602739726,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,1,675.36,0,12.987692307692308,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16,2,879.4,0,51.72941176470588,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
43,0,844.26,1,19.187727272727273,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
69,1,634.12,0,9.058857142857143,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16,0,934.32,1,54.96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
80,2,444.85,0,5.491975308641976,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33,1,734.18,0,21.593529411764706,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,0,19.34,1,1.0178947368421052,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,1,885.78,0,19.256086956521738,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66,1,960.09,0,14.329701492537314,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,1,445.59,0,12.731142857142856,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,2,84.81,0,3.1411111111111114,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42,2,749.48,0,17.429767441860466,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
68,2,931.71,0,13.50304347826087,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
68,1,739.58,0,10.718550724637682,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,2,974.99,0,51.31526315789474,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78,2,203.29,0,2.573291139240506,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
52,2,14.06,0,0.26528301886792455,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,2,496.93,0,14.198,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
79,2,105.13,0,1.314125,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
75,2,413.94,0,5.446578947368421,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15,0,810.04,0,50.6275,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37,0,679.38,1,17.87842105263158,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64,2,463.03,0,7.123538461538461,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,1,318.09,0,5.391355932203389,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,557.11,0,15.475277777777778,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15,0,412.17,1,25.760625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31,2,180.45,0,5.6390625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,1,325.09,0,17.11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,0,678.61,0,27.1444,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29,2,621.22,0,20.707333333333334,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,0,42.46,1,1.6984000000000001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
70,0,666.75,1,9.390845070422536,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61,2,992.71,0,16.011451612903226,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13,0,726.06,1,51.86142857142857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79,1,217.71,0,2.721375,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66,0,405.59,1,6.053582089552238,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,1,322.32,0,11.51142857142857,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,1,518.66,0,12.9665,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
60,2,199.45,0,3.2696721311475407,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
59,2,285.86,0,4.764333333333334,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,2,535.16,0,18.453793103448273,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80,0,516.13,1,6.371975308641975,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17,1,203.57,0,11.309444444444445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,2,386.26,0,5.082368421052632,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39,0,853.53,1,21.33825,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
26,0,921.3,0,34.12222222222222,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14,1,450.96,0,30.064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17,2,625.17,0,34.73166666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45,2,163.7,0,3.558695652173913,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,836.89,0,29.888928571428572,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23,1,858.53,0,35.772083333333335,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
46,1,744.88,0,15.848510638297872,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,2,125.25,0,2.846590909090909,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,0,452.75,0,8.38425925925926,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
42,2,751.63,0,17.479767441860464,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15,1,300.0,0,18.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1,132.4,0,3.5783783783783787,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,2,292.15,0,10.43392857142857,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48,1,604.68,0,12.340408163265305,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
63,2,838.93,0,13.10828125,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
61,2,191.47,0,3.088225806451613,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,47.77,1,0.9748979591836735,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
61,2,414.18,0,6.680322580645162,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
17,0,259.86,0,14.436666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0,124.12,0,2.6982608695652175,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21,1,386.73,0,17.578636363636363,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17,0,358.8,1,19.933333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,1,778.22,0,18.09813953488372,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,615.97,1,13.688222222222223,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64,0,504.13,1,7.755846153846154,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,2,914.51,0,11.876753246753246,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
79,1,646.13,0,8.076625,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
28,1,887.98,0,30.62,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
78,0,386.44,1,4.891645569620253,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,2,689.57,0,31.344090909090912,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
27,0,974.31,0,34.79678571428571,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17,0,90.11,1,5.006111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,328.15,0,14.267391304347825,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
77,0,73.85,1,0.9467948717948718,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
64,1,937.41,0,14.421692307692307,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
56,1,513.54,0,9.009473684210526,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
79,0,249.4,1,3.1175,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,2,444.0,0,13.058823529411764,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16,2,733.0,0,43.11764705882353,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66,0,259.42,1,3.871940298507463,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,0,683.23,1,17.51871794871795,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52,2,390.38,0,7.36566037735849,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,1,132.82,0,3.5897297297297297,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
60,2,124.57,0,2.0421311475409833,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,1,967.59,0,21.502000000000002,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39,2,271.1,0,6.777500000000001,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30,2,783.03,0,25.259032258064515,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,1,579.18,0,9.816610169491524,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,2,576.64,0,33.92,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,1,480.78,0,6.0097499999999995,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17,0,596.39,0,33.132777777777775,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
78,1,941.36,0,11.915949367088608,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,2,728.97,0,22.7803125,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75,1,583.92,0,7.6831578947368415,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54,0,827.02,1,15.036727272727273,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
71,2,897.08,0,12.459444444444445,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,359.59,0,8.561666666666666,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28,0,130.89,0,4.513448275862069,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49,1,979.89,0,19.5978,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17,2,856.83,0,47.60166666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,756.46,0,15.1292,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
47,2,43.07,0,0.8972916666666667,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53,0,490.69,0,9.086851851851852,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16,2,750.88,0,44.169411764705885,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,2,749.64,0,14.698823529411765,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
63,2,625.72,0,9.776875,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19,0,45.92,0,2.2960000000000003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55,1,673.39,0,12.024821428571428,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16,0,456.47,1,26.851176470588236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34,1,805.35,0,23.01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,1,24.78,0,1.4576470588235295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
54,0,848.33,1,15.424181818181818,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16,1,261.12,0,15.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
69,1,374.72,0,5.353142857142857,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23,2,305.24,0,12.718333333333334,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,0,163.05,1,2.2645833333333334,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
46,2,283.94,0,6.041276595744681,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,0,872.03,1,26.425151515151516,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75,2,926.98,0,12.197105263157894,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23,0,187.04,0,7.793333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,1,332.79,0,4.893970588235295,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,0,794.24,1,36.10181818181818,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,2,635.37,0,12.7074,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
74,2,819.86,0,10.931466666666667,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,1,850.24,0,35.42666666666667,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26,1,920.59,0,34.095925925925926,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14,1,836.42,0,55.76133333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32,0,239.89,1,7.269393939393939,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22,0,748.05,1,32.52391304347826,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,1,741.77,0,10.30236111111111,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,1,278.7,0,4.976785714285714,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
79,1,532.29,0,6.653625,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,590.19,0,23.6076,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
74,1,184.38,0,2.4584,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43,0,551.19,0,12.527045454545457,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
61,1,733.96,0,11.838064516129032,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,0,867.94,1,12.054722222222223,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
70,1,690.73,0,9.728591549295775,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,0,255.25,1,5.004901960784314,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,2,298.34,0,12.971304347826086,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,1,768.2,0,32.00833333333333,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,219.91,0,6.108611111111111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,873.73,1,27.3040625,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,0,112.43,1,2.7421951219512195,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
71,1,221.41,0,3.0751388888888886,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
56,2,694.73,0,12.188245614035088,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,1,986.91,0,29.906363636363636,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,0,353.63,1,15.375217391304348,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
75,1,968.55,0,12.74407894736842,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
66,2,171.87,0,2.565223880597015,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,0,16.23,1,0.541,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66,2,91.02,0,1.3585074626865672,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,2,35.16,0,1.9533333333333331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,2,990.09,0,18.001636363636365,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
62,0,953.71,1,15.138253968253968,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,1,954.76,0,43.39818181818182,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
56,2,813.2,0,14.266666666666667,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
30,2,446.26,0,14.395483870967741,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
51,0,303.69,0,5.840192307692307,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,1,6.89,0,0.16404761904761905,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,0,301.52,1,5.289824561403509,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
75,1,463.16,0,6.0942105263157895,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,1,237.05,0,9.117307692307692,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,1,231.89,0,9.662083333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
