Age,Subscription_Type,Watch_Time_Hours,Churn,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_Mexico,Country_UK,Country_USA,Favorite_Genre_Action,Favorite_Genre_Comedy,Favorite_Genre_Documentary,Favorite_Genre_Drama,Favorite_Genre_Horror,Favorite_Genre_Romance,Favorite_Genre_Sci-Fi
27,0,723.57,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,2,962.92,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56,1,264.31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
69,2,794.57,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
53,2,273.32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
78,1,542.79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,1,367.38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,0,641.03,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,0,888.93,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,2,276.62,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
79,2,366.08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,1,24.72,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,2,610.68,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
80,2,632.18,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
45,0,598.13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
64,2,902.51,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
68,0,650.49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
63,2,30.52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33,2,443.24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,1,147.85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,2,268.87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
71,1,528.4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21,1,190.97,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
56,2,67.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
80,2,740.42,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,2,575.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,147.63,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55,1,903.28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,0,541.11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,0,958.7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,0,828.64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23,2,755.35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
80,0,834.35,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70,1,237.89,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
75,1,839.61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,2,86.09,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
60,0,636.68,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
52,0,428.04,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,1,967.56,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13,0,363.91,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,0,323.34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24,2,784.34,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
37,0,965.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,0,270.08,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
44,1,370.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,487.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
68,0,366.19,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
75,2,167.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,2,20.2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
48,1,977.34,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,1,29.05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63,0,567.67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,2,215.89,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13,2,730.36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66,2,727.45,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
72,0,426.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
58,1,851.54,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,0,870.66,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,2,122.44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
64,1,311.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
80,2,495.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53,2,612.82,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,1,154.94,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
66,1,382.05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
45,0,797.37,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,0,578.46,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
58,2,445.04,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
72,2,40.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37,1,229.46,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
59,2,39.75,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
71,1,688.1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
79,1,484.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,0,92.48,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
65,2,867.39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37,0,704.24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37,2,242.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51,1,198.87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,1,231.17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18,0,519.58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22,1,635.29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
71,0,494.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,0,141.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,1,739.03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
43,2,65.41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
79,2,966.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14,1,718.9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2,915.81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74,1,40.71,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36,0,814.11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,0,35.38,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43,1,175.69,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
33,1,617.81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29,2,63.91,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
74,1,252.57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,2,66.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
67,1,815.45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
73,2,173.56,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,185.12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
19,2,485.18,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
54,1,945.93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,601.57,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
34,1,410.72,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
39,2,476.86,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63,0,688.98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
46,2,496.41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63,0,735.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,2,193.31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,2,305.12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
48,0,216.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,0,101.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16,1,41.58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,0,962.43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23,1,442.43,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,1,303.72,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
43,0,945.96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13,0,413.43,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,2,764.25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
80,2,368.37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,1,416.58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58,2,882.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,2,662.27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,2,368.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,0,382.73,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
51,2,187.12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,0,628.37,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77,1,51.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
79,2,526.44,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,0,68.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
68,2,662.02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
61,0,33.62,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21,2,321.53,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
76,0,682.41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,2,887.18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,2,560.06,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44,1,228.96,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46,0,6.09,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13,2,160.76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,0,477.53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,930.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29,0,984.52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
77,1,172.19,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,0,292.53,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,0,943.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,1,308.79,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26,0,222.12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29,1,41.09,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,1,652.31,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,1,778.63,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,1,386.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,1,377.55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32,0,428.45,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,2,989.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26,0,265.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,0,916.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30,0,460.83,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
66,0,630.59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
62,2,527.73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,869.41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
59,2,545.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,855.65,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
58,0,426.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42,1,228.63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
72,1,252.11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64,2,947.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62,0,758.71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,0,764.12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,0,35.69,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
73,0,516.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
46,1,215.63,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36,1,875.22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
64,0,681.02,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
69,0,191.52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,1,207.38,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
46,0,82.21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36,1,53.34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,1,762.21,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39,2,708.99,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19,1,96.1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40,0,863.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,2,205.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,0,511.61,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,1,211.77,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66,1,776.61,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,1,220.24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
61,2,476.62,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
45,1,719.14,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
69,2,159.81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,0,334.58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30,2,574.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,0,432.36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42,2,502.61,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,2,374.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,2,472.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
54,2,590.43,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,2,896.28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
47,2,309.71,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25,2,450.46,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,1,647.66,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,0,722.83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13,2,541.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
64,2,809.73,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,1,608.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,1,920.04,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
55,1,260.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,0,150.93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
45,1,2.77,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
79,2,394.01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40,1,600.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,2,815.94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26,1,383.84,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27,2,507.62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
75,0,257.79,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16,1,191.22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38,0,800.16,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
53,0,426.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,2,922.03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
37,0,120.43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32,1,847.75,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,2,209.63,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40,1,501.84,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76,1,484.02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37,1,455.74,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,2,92.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,113.38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
54,2,530.84,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
42,0,124.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,2,925.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38,2,900.09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,953.84,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60,1,436.45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38,2,982.79,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28,1,202.01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
49,1,447.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57,0,34.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40,2,910.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
79,1,421.38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
73,2,977.93,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,1,932.32,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,1,152.87,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
49,1,452.23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,1,646.84,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,101.47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24,0,892.94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,0,922.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,2,109.95,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,871.72,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,0,169.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
48,2,752.71,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
43,0,411.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,1,910.73,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37,2,956.16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16,1,922.17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,1,924.47,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
70,0,131.32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
53,0,667.47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,1,428.06,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15,0,948.68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
54,0,348.38,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
73,2,939.12,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
76,2,950.22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,407.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
43,1,988.94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45,0,986.97,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
58,2,941.82,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72,1,828.61,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
67,1,376.62,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,0,445.22,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
60,1,821.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,1,298.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,0,707.78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
55,0,527.55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,1,7.27,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,960.81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
59,1,79.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54,2,450.16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
71,0,262.66,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,2,956.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37,2,749.76,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
80,1,676.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,0,601.22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,2,228.68,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65,2,959.18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66,0,208.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,2,701.99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18,1,327.51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66,0,300.55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24,2,73.17,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31,0,887.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
61,1,447.41,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
46,2,721.98,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24,2,963.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
71,0,816.95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48,2,49.91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
76,1,534.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,2,260.51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
76,2,43.93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48,0,126.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,1,287.01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
55,1,878.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,0,579.45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
56,2,582.44,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
73,2,418.65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
49,2,195.12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,1,264.36,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56,2,424.24,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
80,2,759.79,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69,2,316.12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,1,602.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
70,1,739.48,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,2,571.33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,2,917.18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25,0,461.15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53,1,958.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
